"","id","year","ship_name","route_order","port_name","original_port_name"
"198","12",2016,"HEUNG-A ULSAN",28,"Busan Discharging, Loading","(1)Busan(Sat/Sun)   *Discharging, **Loading"
"199","10",2014,"Dongjin Kobe",25,"Busan Dongjin only","Busan(Sun/Mon)   *Dongjin only"
"200","12",2016,"Dongjin Genius",25,"Busan Dongjin only.","Busan(Sun/Mon)   *Dongjin only."
"201","6",2010,"SUNNY OLIVE",24,"Busan Fortnightly for the port marked with","Busan(Sun/Mon)  Fortnightly for the port marked with*"
"202","17",2021,"SINOKOR NIIGATA",27,"Busan HEUNG A only","Busan(Fri/Sat)   *HEUNG A only"
"203","6",2010,"GRAND OCEAN",35,"Busan It is a port call only of the CK ship","Busan(Thu)  *It is a port call only of the CK ship"
"204","17",2021,NA,24,"Busan Keihin Tokyo, Yokohama, Shimizu, Nagoya, Chiba, Toyohashi, Yokkaichi","(1)Busan [Keihin]  Tokyo, Yokohama, Shimizu, Nagoya, Chiba, Toyohashi, Yokkaichi"
"205","17",2021,"STAR VOYAGER",34,"Busan KMTC only","Busan(Sat/Sun)   *KMTC only"
"206","15",2019,"STAR PIONEER",33,"Busan KMTC only, Nam Sung only","Busan(Tue/Thu)   *KMTC only, **Nam Sung only"
"207","12",2016,"INTRA BHUM",30,"Busan KMTC vessel only.","Busan(Sat)   *KMTC vessel only."
"208","6",2010,"Chun Ju",29,"Busan Monthly for the port marked with","Busan(Mon/Tue)  Monthly for the port marked with*"
"209","15",2019,"STAR CHALLENGER",34,"Busan Nam Sung only","Busan(Tue/Wed)   *Nam Sung only"
"210","15",2019,"STAR APEX",35,"Busan Nam Sung only, KMTC only","Busan(Tue)   *Nam Sung only, **KMTC only"
"211","10",2014,"ISARA BHUM",21,"Busan Newport","Busan Newport(Tue)"
"212","12",2016,"SKY DUKE",30,"Busan Newport Discharging, Loading","Busan Newport(Fri)   *Discharging, **Loading"
"213","16",2020,"EPONYMA",32,"Busan Newport HeungA only","Busan Newport(Wed)   *Heung-A only"
"214","15",2019,"Panstar Genie",27,"Busan Newport Loading only","Busan Newport(Sat)   *Loading only"
"215","10",2014,"OSG ADMIRAL",36,"Busan Only the CK ship is a port call and service.","Busan(Thu)  *Only the CK ship is a port call and service."
"216","1",2005,NA,22,"Busan or Singapore","(1)Busan or Singapore"
"217","17",2021,NA,26,"Busan Seto","(1)Busan [Seto]"
"218","15",2019,"SUNNY LINDEN",24,"Busan Vladivostok Container Terminal, Vladivostok VMS Terminal","Busan(Thu/Fri)   *Vladivostok Container Terminal, **Vladivostok VMS Terminal"
"219","8",2012,NA,21,"Busan, Chiwan","(1)Busan, (2)Chiwan"
"220","2",2006,NA,22,"Busan, Hongkong","(1)Busan, (2)Hongkong"
"221","1",2005,NA,24,"Busan, Hongkong, Kaohsiung","Busan, Hongkong, (1)Kaohsiung"
"222","1",2005,NA,30,"Busan, Hongkong, Shekou","(1)Busan, (2)Hongkong, Shekou"
"223","7",2011,NA,24,"Busan, Hongkong, Singapore","(1)Busan, (2)Hongkong, (3)Singapore"
"224","6",2010,NA,22,"Busan, Incheon","Busan, Incheon"
"225","15",2019,"Hamayuu",22,"Busan, Incheon, Kunsan","Busan, Incheon, Kunsan"
"226","2",2006,NA,22,"Busan, Kaohsiung","(1)Busan, (2)Kaohsiung"
"227","12",2016,NA,22,"Busan, Kaohsiung, Chiwan, Hongkong","Busan, Kaohsiung, Chiwan, Hongkong"
"228","6",2010,NA,21,"Busan, Kobe, Tokyo","(1)Busan, Kobe, Tokyo"
"229","6",2010,NA,21,"Busan, Kobe, TokyoKobe, Tokyo","(1)Busan, Kobe, TokyoKobe, Tokyo"
"230","1",2005,NA,24,"Busan, Kwangyang","Busan, Kwangyang"
"231","13",2017,NA,30,"Busan, Kwangyang, Keelung","Busan, Kwangyang, (1)Keelung"
"232","13",2017,NA,32,"Busan, Kwangyang, Taichung","Busan, Kwangyang, (1)Taichung"
"233","15",2019,NA,22,"Busan, Lae, Port Moresby, Honiara, Noumea","(1)Busan, Lae, Port Moresby, (2)Honiara, Noumea"
"234","10",2014,NA,21,"Busan, Ningbo","(1)Busan, (2)Ningbo"
"235","13",2017,NA,28,"Busan, Ningbo, Nansha, Yantian, Shanghai","(3)Busan, Ningbo, Nansha, Yantian, Shanghai"
"236","3",2007,NA,21,"Busan, Ningbo, Shanghai","(1)Busan,  (2)Ningbo, (3)Shanghai"
"237","11",2015,NA,42,"Busan, Ningbo, Shanghai, Shenzhen, Port Kelang","(EMX WB): Busan, Ningbo, Shanghai, Shenzhen, Port Kelang"
"238","13",2017,NA,21,"Busan, Port Kelang","(1)Busan, (2)Port Kelang"
"239","9",2013,NA,30,"Busan, Qingdao","(2)Busan, Qingdao"
"240","13",2017,NA,26,"Busan, Qingdao, Shanghai, Ningbo","(3)Busan, Qingdao, Shanghai, Ningbo"
"241","11",2015,NA,21,"Busan, Shanghai","(1)Busan, (2)Shanghai"
"242","8",2012,NA,21,"Busan, Shanghai, Hongkong","(1)Busan, (2)Shanghai, (3)Hongkong"
"243","17",2021,NA,32,"Busan, Shanghai, Ningbo","(3)(4)Busan, Shanghai, Ningbo"
"244","11",2015,NA,21,"Busan, Shanghai, Shekou","(1)Busan, (2)Shanghai, (3)Shekou"
"245","6",2010,NA,24,"Busan, Shekou","(2)Busan, Shekou"
"246","14",2018,NA,21,"Busan, Singapore","(1)Busan, (2)Singapore"
"247","16",2020,NA,21,"Busan, Tanjung Pelepas","(1)Busan, (2)Tanjung Pelepas"
"248","12",2016,NA,22,"Busan, Tauranga","(1)Busan, (2)Tauranga"
"249","14",2018,NA,21,"Busan, Tokyo","(1)Busan, (2)Tokyo"
"250","16",2020,NA,24,"Busan, Ulsan","Busan, Ulsan"
"251","15",2019,NA,22,"Busan, Ulsan, Kwangyang","Busan, Ulsan, Kwangyang"
"252","12",2016,NA,24,"Busan, Xiamen","(1)Busan, Xiamen"
"253","14",2018,NA,32,"Busan, Yantian, Xiamen, Shanghai","(3)Busan, Yantian, Xiamen, Shanghai"
"254","8",2012,NA,21,"Busan, Yokohama","(1)Busan, Yokohama"
"255","4",2008,"MSC ALYSSA",21,"Busan10","Busan(Sun/Mon)[-10]"
"256","6",2010,NA,22,"Busan13","Busan(Wed)[-13]"
"257","3",2007,"MSC BARBARA",21,"Busan17","(1)Busan(Mon/Tue)[-17]"
"258","1",2005,"CHINA STAR",27,"Busan2","Busan(Tue)2"
"259","1",2005,NA,22,"BusanSingapore","(1)Busan/Singapore"
"260","5",2009,"NAWATA BHUM",25,"Cagayan","Cagayan(Fri)[16]"
"261","1",2005,"NEW CONFIDENCE",27,"Cagayan de Oro","Cagayan de Oro(Thu)[6]"
"262","1",2005,"BUNGA RAYA DUA",26,"Cagliari","Cagliari(Tue/Wed)[18]"
"263","1",2005,"ACX CHERRY",29,"Cai Lan","Cai Lan(Sun)[7]"
"264","6",2010,"MOL ADVANTAGE",21,"Cai Mep","Cai Mep(Wed/Fri)[0]"
"265","8",2012,"NYK APHRODITE",21,"Cai Mep15","Cai Mep(Thu/Fri)[-15]"
"266","7",2011,"NYK APHRODITE",21,"Cai Mep16","Cai Mep(Thu/Fri)[-16]"
"267","1",2005,"KOTA RATNA",24,"Calcutta","Calcutta"
"268","5",2009,NA,22,"Calcutta, Chennai, Chittagong, Cochin, Colombo, Haldia, Karachi, Nhava Sheva, Visakhapatnam, Yangon, Bandar Abbas, Dammam, Jebel Ali, Sharjah","Calcutta, Chennai, Chittagong, Cochin, Colombo, Haldia, Karachi, Nhava Sheva, Visakhapatnam, Yangon, Bandar Abbas, Dammam, Jebel Ali, Sharjah"
"269","6",2010,NA,22,"Calcutta, Chennai, Chittagong, Colombo, Haldia, Karachi, Mundra, Nhava Sheva, Visakhapatnam, Yangon, Bandar Abbas, Dammam, Jebel Ali, Sharjah, Umm Qasr","Calcutta, Chennai, Chittagong, Colombo, Haldia, Karachi, Mundra, Nhava Sheva, Visakhapatnam, Yangon, Bandar Abbas, Dammam, Jebel Ali, Sharjah, Umm Qasr"
"270","6",2010,NA,22,"Calcutta, Chennai, Chittagong, Colombo, Haldia, Yangon","Calcutta, Chennai, Chittagong, Colombo, Haldia, Yangon"
"271","7",2011,NA,22,"Calcutta, Chennai, Chittagong, Colombo, Kandla, Karachi, Mumbai, Yangon","Calcutta, Chennai, Chittagong, Colombo, Kandla, Karachi, Mumbai, Yangon"
"272","7",2011,NA,22,"Calcutta, Chennai, Chittagong, Haldia, Yangon","Calcutta, Chennai, Chittagong, Haldia, Yangon"
"273","8",2012,NA,22,"Calcutta, Chennai, Chittagong, Kandla, Karachi, Mumbai, Mundra, Yangon","Calcutta, Chennai, Chittagong, Kandla, Karachi, Mumbai, Mundra, Yangon"
"274","12",2016,NA,22,"Calcutta, Chennai, Chittagong, Karachi, Mumbai, Mundra, Yangon","Calcutta, Chennai, Chittagong, Karachi, Mumbai, Mundra, Yangon"
"275","13",2017,NA,22,"Calcutta, Chennai, Chittagong, Karachi, Mumbai, Yangon","Calcutta, Chennai, Chittagong, Karachi, Mumbai, Yangon"
"276","15",2019,NA,22,"Calcutta, Chennai, Chittagong, Mumbai, Mumbai, Yangon","Calcutta, Chennai, Chittagong, Mumbai, Mumbai, Yangon"
"277","16",2020,NA,22,"Calcutta, Chennai, Chittagong, Mumbai, Yangon","Calcutta, Chennai, Chittagong, Mumbai, Yangon"
"278","16",2020,NA,22,"Calcutta, Haldia","Calcutta, Haldia"
"279","4",2008,"CSAV COLOMBIA",27,"Caldera","Caldera"
"280","17",2021,"WESTWOOD COLUMBIA",22,"Calgary, Edmonton, Montreal, Toronto","Calgary, Edmonton, Montreal, Toronto"
"281","6",2010,"AL ABDALI",27,"Calgliari","Calgliari(Thu)[17]"
"282","1",2005,"CAP AGUILAR",29,"Callao","Callao"
"283","13",2017,NA,22,"Callao TS at Manzanillo de Panama","Callao   T/S at Manzanillo de Panama"
"284","1",2005,NA,22,"Callao, Iquique, Valparaiso, Lirquen","Callao, Iquique, Valparaiso, Lirquen"
"285","15",2019,NA,22,"Callao, Manta TS at Manzanillo de Panama","Callao, Manta   T/S at Manzanillo de Panama"
"286","1",2005,"Rickmers Antwerp",32,"Camden","Camden"
"287","8",2012,"CMA CGM BAUDELAIRE",31,"Canakkale","Canakkale(Fri/Sat)[30]"
"288","15",2019,"ACACIA MAKOTO",27,"Caofeidian","Caofeidian(Thu)[4]"
"289","6",2010,"Kickapoo Belle",27,"Cape of Good Hope","Cape of Good Hope"
"290","1",2005,NA,22,"Cape Town","Cape Town"
"291","3",2007,NA,29,"Caribbean Sea","Caribbean Sea"
"292","5",2009,NA,21,"Caribbean Seas","(1)Caribbean Seas"
"293","4",2008,"CSAV COLOMBIA",28,"Cartagena","Cartagena"
"294","8",2012,NA,22,"Cartagena ","#Cartagena (T/S at Manzanillo de Panama)"
"295","13",2017,NA,22,"Cartagena TS at Manzanillo de Panama","Cartagena   T/S at Manzanillo de Panama"
"296","1",2005,NA,24,"Cartagena, Barranquilla, Santa Marta, Cristobal, Maracaibo, Guaranao, Puerto Cabello","Cartagena, Barranquilla, Santa Marta, Cristobal, Maracaibo, Guaranao, Puerto Cabello"
"297","1",2005,NA,22,"Casablanca, Tunis, Algiers ","#Casablanca, #Tunis, #Algiers (via Shanghai/Singapore)"
"298","1",2005,"YOUNG LIBERTY",30,"Cat Lai","Cat Lai(Mon/Tue)"
"299","3",2007,"CMA CGM ALABAMA",30,"Caucedo","Caucedo(Wed)[29]"
"300","11",2015,NA,21,"CC Yokohama","（CC3): Yokohama"
"301","1",2005,"EVER REACH",23,"CCT","CCT(Sun/Mon)[18]"
"302","1",2005,"EAGLE EXCELLENCE",23,"Cebu","Cebu(Fri/Sat)"
"303","1",2005,NA,24,"Central America","Central America"
"304","1",2005,"Kiowa Princess",28,"Central America and Caribbean Sea","Central America and Caribbean Sea"
"305","14",2018,"JOSCO LILY",28,"Changzhou","Changzhou(Sat/Sun)"
"306","15",2019,"HANGZHOU BAY BRIDGE",30,"Charlerston","Charlerston(Thu/Fri)[41]"
"307","1",2005,"DA HE",25,"Charleston","Charleston(Fri/Sat)[27]"
"308","1",2005,NA,26,"Chennai","Chennai(Thu/Fri)"
"309","1",2005,"JARU BHUM",22,"Chennai ","Chennai (Thu/Tue)[7]"
"310","6",2010,NA,22,"Chennai, Calcutta, Chittagong, Haldia, Colombo, Nhava Sheva, Karachi, Jebel Ali, Dammam, Sharjah, Abu Dhabi, Bahrain, Kuwait, Umm Qasr, Sohar","Chennai, Calcutta, Chittagong, Haldia, Colombo, Nhava Sheva, Karachi, Jebel Ali, Dammam, Sharjah, Abu Dhabi, Bahrain, Kuwait, Umm Qasr, Sohar"
"311","5",2009,NA,22,"Chennai, Mumbai, Jebel Ali, Dammam, Bandar Abbas","Chennai, Mumbai, Jebel Ali, Dammam, Bandar Abbas"
"312","18",2022,NA,22,"Chennai, Mumbai, Mongla","Chennai, Mumbai, Mongla"
"313","1",2005,"WAN HAI 221",21,"Chiba","Chiba(Wed/Thu)[-2]"
"314","8",2012,NA,22,"Chiba, Hitachi","Chiba, Hitachi"
"315","11",2015,NA,22,"Chiba, Hitachi, Toyohashi","Chiba, Hitachi, Toyohashi"
"316","11",2015,"Hoegh Africa",21,"Chiba, Kawasaki, Kobe, Kanda, Yokohama, Hirosima, Hitachinaka","Chiba, Kawasaki, Kobe, Kanda, Yokohama, Hirosima, Hitachinaka"
"317","1",2005,NA,21,"Chiba, Kobe, Nagoya, Yokohama","%Chiba, Kobe, Nagoya, Yokohama"
"318","12",2016,NA,21,"Chiba, Shimizu, Toyohashi, Yokkaichi","Chiba, Shimizu, Toyohashi, Yokkaichi"
"319","2",2006,NA,21,"Chiba, Tokai, Kobe, Yokohama","%Chiba, %Tokai, Kobe, Yokohama"
"320","7",2011,NA,21,"Chiba, Tokyo, Kawasaki, Yokohama, Shimizu, Nagoya, Yokkaichi, Osaka, Kobe, Mizushima, Hiroshima, Iwakuni, Tokuyama, Moji, Hakata","Chiba, Tokyo, Kawasaki, Yokohama, Shimizu, Nagoya, Yokkaichi, Osaka, Kobe, Mizushima, Hiroshima, Iwakuni, Tokuyama, Moji, Hakata"
"321","17",2021,"MOL PREMIUM",21,"Chicago","Chicago"
"322","17",2021,"HANOVER EXPRESS",24,"Chicago, Atlanta, Houston, Memphis, Columbus","Chicago, Atlanta, Houston, Memphis, Columbus"
"323","18",2022,"PRESIDENT CLEVELAND",21,"Chicago, Dallas, Kansas City, Memphis, New York","Chicago, Dallas, Kansas City, Memphis, New York"
"324","17",2021,"HANOVER EXPRESS",21,"Chicago, Houston, Atlanta, Memphis","Chicago, Houston, Atlanta, Memphis"
"325","17",2021,"HMM PROMISE",24,"Chicago, Toronto, Montreal","Chicago, Toronto, Montreal"
"326","3",2007,"Pro Asia",37,"China","China"
"327","1",2005,"KOTA BERJAYA",22,"Chittagong","Chittagong"
"328","10",2014,NA,22,"Chittagong TS at Port Kelang","Chittagong    T/S at Port Kelang"
"329","11",2015,NA,22,"Chittagong TS at Singapore","Chittagong    T/S at Singapore"
"330","5",2009,NA,22,"Chittagong, Calcutta, Haldia, Visakhapatnam, Chennai, Tuticorin, Colombo, Cochin, Mumbai, Karachi, Dubai, Jebel Ali, Abu Dhabi, Sharjah, Dammam, Kuwait, Bahrain, Muscat, Fujairah","Chittagong, Calcutta, Haldia, Visakhapatnam, Chennai, Tuticorin, Colombo, Cochin, Mumbai, Karachi, Dubai, Jebel Ali, Abu Dhabi, Sharjah, Dammam, Kuwait, Bahrain, Muscat, Fujairah"
"331","13",2017,NA,22,"Chittagong, Mongla, Yangon","Chittagong, Mongla, Yangon"
"332","1",2005,"APL ALMANDINE",21,"Chiwan","Chiwan(Fri/Sat)[-7]"
"333","9",2013,NA,22,"Chiwan, Busan","Chiwan, (1)Busan"
"334","7",2011,NA,21,"Chiwan, Busan, Yokohama","(1)Chiwan, (2)Busan, Yokohama"
"335","5",2009,NA,30,"Chiwan, Hongkong","(Cheetah Service): (5)Chiwan, (2)Hongkong"
"336","1",2005,NA,22,"Chiwan, Ningbo, Shanghai","Chiwan, Ningbo, Shanghai"
"337","2",2006,NA,24,"Chiwan, Shanghai","Chiwan, Shanghai"
"338","5",2009,NA,22,"Chiwan, Shantou","Chiwan, Shantou"
"339","4",2008,NA,24,"Chiwan, Xiamen","Chiwan, Xiamen"
"340","2",2006,NA,22,"Chiwan, Yantian","Chiwan, Yantian"
"341","8",2012,"CMA CGM NABUCCO",21,"Chiwan10","(1)Chiwan(Wed/Thu)[-10]"
"342","5",2009,"MSC ATLANTIC",21,"Chiwan11","Chiwan(Sat/Sun)[-11]"
"343","1",2005,NA,22,"Chofu","Chofu"
"344","8",2012,"A VESSEL",25,"Chottagong","Chottagong(Sun/Wed)[15]"
"345","14",2018,"PERTH BRIDGE",24,"Chu Lai","Chu Lai(Wed/Thu)[6]"
"346","1",2005,"Asian Hibiscus",29,"Chuuk","Chuuk"
"347","1",2005,"BARBAROSSA",39,"Ciwandan","Ciwandan"
"348","11",2015,"CMA CGM MEDEA",28,"CMA CGM Vessels = Tue MSC Vessels = Wed","*CMA CGM Vessels = Tue  *MSC Vessels = Wed"
"349","11",2015,"CMA CGM CENTAURUS",29,"CMA CGM Vessels = WedSat MSC Vessels = WedSun CMA CGM Vessels = SunMon MSC Vessels = MonTue","*CMA CGM Vessels = Wed/Sat  *MSC Vessels = Wed/Sun  **CMA CGM Vessels = Sun/Mon  **MSC Vessels = Mon/Tue"
"350","1",2005,"COURIER",25,"Cochin","Cochin"
"351","10",2014,NA,44,"Cochin, Nhava Sheva, Mundra","Cochin, Nhava Sheva, Mundra"
"352","8",2012,"CMA CGM AZURE",33,"Coega","Coega"
"353","1",2005,"EVER GROWTH",21,"Colombo","Colombo(Mon/Tue)"
"354","17",2021,NA,22,"Colombo, Abu Dhabi","(3)Colombo, (4)Abu Dhabi"
"355","5",2009,NA,23,"Colombo, Nhava Sheva","Colombo, (1)Nhava Sheva"
"356","1",2005,NA,22,"Colombo, Nhava Sheva, Karachi, Jebel Ali, Khor Fakkan, Abu Dhabi, Dammam, Bandar Abbas, Bahrain, Bandar Khomeini, Kuwait, Port Sultan Qaboos, Doha","Colombo, Nhava Sheva, Karachi, Jebel Ali, Khor Fakkan, Abu Dhabi, Dammam, Bandar Abbas, Bahrain, Bandar Khomeini, Kuwait, Port Sultan Qaboos, Doha"
"357","2",2006,NA,22,"Colombo, Nhava Sheva, Mundra, Karachi, Jebel Ali, Khor Fakkan, Abu Dhabi, Dammam, Bandar Abbas, Bahrain, Bandar Khomeini, Kuwait, Port Sultan Qaboos, Doha","Colombo, Nhava Sheva, Mundra, Karachi, Jebel Ali, Khor Fakkan, Abu Dhabi, Dammam, Bandar Abbas, Bahrain, Bandar Khomeini, Kuwait, Port Sultan Qaboos, Doha"
"358","1",2005,"EVER DECENT",35,"ColomboWed","Colombo(Wed"
"359","1",2005,"CSCL QINGDAO",22,"Colombp","Colombp(Fri/Sat)"
"360","1",2005,NA,22,"Colon","(1)Colon(Port of Manzanillo, Panama)"
"361","1",2005,"LT GOING",30,"Colon Container","Shanghai(Mon/Tue)  [Note] *CCT: Colon Container"
"362","1",2005,"EVER REACH",29,"Colon Container Terminal","[Note] CCT: Colon Container Terminal"
"363","9",2013,"A VESSEL",26,"Colon FTZ","(3)Colon FTZ(Thu/Sat)[26]"
"364","3",2007,NA,22,"Colon, Kingston","Colon, (1)Kingston"
"365","4",2008,"APL CHICAGO",27,"Constanta","Constanta(Fri/Sat)[25]"
"366","1",2005,"MARE GALLICUM",27,"Constantza","Constantza"
"367","1",2005,"CMA CGM AEGEAN",28,"Constanza","Constanza"
"368","1",2005,"IBUKI",33,"Corinto","Corinto"
"369","10",2014,"A VESSEL",33,"Coronel","(6)Coronel(Thu/Sun)[32]"
"370","11",2015,"COSCO DENMARK",27,"COSCO's Operation","%*COSCO's Operation"
"371","11",2015,"COSCO ANTWERP",36,"COSCO's Operation Evergreen's Operation","%*COSCO's Operation    **Evergreen's Operation"
"372","1",2005,"HANSA BERGEN",25,"Cotonou","Cotonou(Sun/Mon)"
"373","11",2015,"A VESSEL",29,"Cotonou or Douala","Cotonou(Thu/Fri)[42]  or Douala(Thu/Fri)[70]"
"374","10",2014,"ESPERANZA N",23,"Cotonou or Lome","Cotonou or Lome(Fri/Sat)"
"375","14",2018,NA,22,"Cotonou, Apapa, Tincan, Tema TS at Jeddah and Tanger","Cotonou, Apapa, Tincan, Tema   T/S at Jeddah  and Tanger"
"376","15",2019,NA,22,"Cotonou, Apapa, Tincan, Tema TS at Singapore and Tanger","Cotonou, Apapa, Tincan, Tema   T/S at Singapore and Tanger"
"377","13",2017,NA,22,"Cotonou, Lagos, Lome, Tincan, Lome TS at BusanAlgeciras","Cotonou, Lagos, Lome, Tincan, Lome    T/S at Busan/Algeciras"
"378","12",2016,NA,22,"Cotonou, Lome","Cotonou, Lome"
"379","17",2021,NA,22,"Cotonou, Tema, Tincan, Apapa TS at Singapore and Tanger","Cotonou, Tema, Tincan, Apapa   T/S at Singapore and Tanger"
"380","18",2022,"A VESSEL",31,"CPX","CPX"
"381","1",2005,NA,24,"Cristobal","Cristobal"
"382","14",2018,NA,22,"Cristobal, Freeport, Grand Bahama","(2)Cristobal, (3)Freeport, Grand Bahama"
"383","10",2014,NA,28,"CristobalColon","Cristobal/Colon"
"384","15",2019,NA,21,"Crofton, Harmac, Port Mellon, Squamish, Vancouver, Nanaimo, Kitimat","Crofton, Harmac, Port Mellon, Squamish, Vancouver, Nanaimo, Kitimat"
"385","6",2010,"EURUS OSLO",22,"Curacao","Curacao"
"386","7",2011,"HS CHOPIN",22,"Da Chang Bay","Da Chang Bay(Sat/Sun)[2]"
"387","8",2012,"HORAI BRIDGE",25,"Da Nang","Da Nang(Sat/Sun)[8]"
"388","5",2009,"MOL ADVANTAGE",22,"Dachan Bay","Dachan Bay(Fri/Sat)[1]"
"389","10",2014,NA,26,"Dachan Bay, Xiamen","Dachan Bay, Xiamen"
"390","6",2010,"EMILIA SCHULTE",24,"Daesan","Daesan(Sun/Mon)[2]"
"391","5",2009,"VEGA SONJA",26,"Dafeng","Dafeng(Thu)"
"392","5",2009,NA,28,"Dakar","Dakar"
"393","9",2013,"Hoegh Kunsan",22,"Dakar, Port Elizabeth, East London, Durban, Maputo, Tamatave, Reunion, Port Louis","Dakar, Port Elizabeth, East London, Durban, Maputo, Tamatave, Reunion, Port Louis"
"394","1",2005,"ACCESS F.",21,"Dalia","Dalia(Sun)"
"395","1",2005,"BU YI HE",21,"Dalian","Dalian(Sat/Sun)"
"396","15",2019,"HARRIER",30,"Dalian Discharge only","Dalian(Sat/Sun)    *Discharge only"
"397","16",2020,"SITC BUSAN",31,"Dalian Discharge only, Loading only","Dalian(Sat/Sun)    *Discharge only, **Loading only"
"398","12",2016,"FPMC CONTAINER 9",29,"Dalian Discharge only.","(1)Dalian(Sat/Sun)    *Discharge only."
"399","12",2016,"BARO",27,"Dalian HANSA STEINBURG only","(2)Dalian(Sat/Sun)   *HANSA STEINBURG only"
"400","13",2017,"BARO",27,"Dalian HANSA STEINBURG only.","(2)Dalian(Sat/Sun)   *HANSA STEINBURG only."
"401","12",2016,NA,28,"Dalian, Qingdao, Xingang, Ningbo, Shanghai","Dalian, Qingdao, Xingang, Ningbo, Shanghai"
"402","13",2017,NA,30,"Dalian, Xingang","Dalian, Xingang"
"403","7",2011,NA,32,"Dalian, Xingang, Qingdao","Dalian, Xingang, Qingdao"
"404","1",2005,"Fortune River",22,"Dalian, Xingang, Qingdao, Shanghai, Huangpu","Dalian, Xingang, Qingdao, Shanghai, Huangpu"
"405","14",2018,NA,30,"Dalian, Xingang, Qinhuangdao","Dalian, Xingang, Qinhuangdao"
"406","13",2017,NA,32,"Dalian, Xingang, Yantai","Dalian, Xingang, Yantai"
"407","13",2017,NA,23,"Dalian, Yantai","Dalian, Yantai"
"408","1",2005,"IMARI",21,"Dalian0","Dalian(Thu)0]"
"409","13",2017,"FRISIA ILLER",37,"Dalzavod","Dalzavod(Tue/Wed)"
"410","1",2005,"BANGKOK EXPRESS",26,"Damietta","Damietta(Thu/Fri)[18]"
"411","10",2014,NA,22,"Damietta, Cagliari","Damietta, (2)Cagliari"
"412","8",2012,NA,24,"Damietta, Malta, Genova","Damietta, (3)Malta, Genova"
"413","7",2011,NA,24,"Damietta, Malta, La Spezia","Damietta, Malta, La Spezia"
"414","1",2005,NA,22,"Dammam","Dammam(Sun/Mon)[1]"
"415","2",2006,"CAPE MAY",25,"Damman","Damman(Thu)[18]"
"416","1",2005,NA,26,"Dampier","%Dampier"
"417","10",2014,"AAL Dampier",26,"Dampier  Darwin","%Dampier - %Darwin"
"418","6",2010,"Cape Darnley",29,"DampierPort Hedland","Dampier/Port Hedland"
"419","1",2005,"BLUE LINK",28,"Danang","Danang"
"420","15",2019,NA,22,"DanangCat Lai","DanangCat Lai(Sun)"
"421","1",2005,"J. GLORY",25,"Dandong","Dandong(Mon/Wed)[5]"
"422","2",2006,"KOTA AKBAR",26,"Dar es Salaam","Dar es Salaam"
"423","1",2005,"KOTA AKBAR",25,"DaresSalaam","Dar-es-Salaam"
"424","1",2005,NA,25,"Darwin","%Darwin"
"425","4",2008,NA,21,"Darwin, Townsville, Brisbane, Newcastle, Melbourne, Westernport, Port Kembla","Darwin, Townsville, Brisbane, Newcastle, Melbourne, Westernport, Port Kembla"
"426","3",2007,NA,22,"Darwin, Townsville, Melbourne, Brisbane","Darwin, Townsville, Melbourne, Brisbane"
"427","1",2005,NA,22,"Darwin, Townsville, Wyndtham, Dampier, Gove, Fremantle, Sydney, Melbourne, Brisbane","Darwin, Townsville, Wyndtham, Dampier, Gove, Fremantle, Sydney, Melbourne, Brisbane"
"428","1",2005,"NEW CONFIDENCE",28,"Davao","Davao(Fri/Sat)[7]"
"429","13",2017,NA,22,"Ddibouti, King Abdullah Port","Ddibouti, (2)King Abdullah Port"
"430","8",2012,"A VESSEL",32,"Dduala","Dduala(Sat/Sun)[41]"
"431","5",2009,NA,22,"Derince, Piraeus, Barcelona","Derince, Piraeus, Barcelona"
"432","10",2014,"ANITA L.",23,"Desan","Desan(Mon/Tue)[2]"
"433","17",2021,"MOL PREMIUM",24,"Detroit, Chicago, Columbus, Cleveland","Detroit, Chicago, Columbus, Cleveland"
"434","17",2021,"HMM PROMISE",27,"Detroit, Chicago, Columbus, Cleveland, Toronto, Montreal","Detroit, Chicago, Columbus, Cleveland, Toronto, Montreal"
"435","14",2018,"ANL DARWIN TRADER",23,"Dili","Dili"
"436","11",2015,"MUSE",28,"Discharge","*Discharge"
"437","5",2009,"SITC HONGKONG",35,"Discharge Only","*Discharge Only"
"438","11",2015,"MAGNA",29,"Discharge, Loading","*Discharge, **Loading"
"439","11",2015,NA,24,"Djakarta","Djakarta(Sat/Sun)"
"440","1",2005,"CAPE SPEAR",23,"Djibouti","Djibouti(Mon/Tue)"
"441","3",2007,NA,24,"Djibouti,  Aden, Hodeidah, Port Sudan","Djibouti,  %Aden, %Hodeidah, %Port Sudan"
"442","1",2005,NA,24,"Djibouti, Aden, Hodeidah, Port Sudan","Djibouti, %Aden,  %Hodeidah, %Port Sudan"
